"UID","SITE_ID","LAT_DD83","LON_DD83","DATE_COL","AGGR_ECO9_2015","TP","TN","CHLA","MMI","ELEVMAX","ELEVMEAN","ELEVMIN","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","Tsummer","SHRUB_GRASS_PCT","POPDEN","DEPTH","aqveg","Rveg","Type","WS_AREA","PrecipNorm","TMAX","TMIN","PrecipWinter","PrecipSummer"
5508,"NWCA11-1855",43.6455,-83.0638,"9-Sep-11","TPL",136,888,3.98,47.8,226.05,223.808,222.37,4.887509,29.477612,2.784156,28.58783,37.083812,1.01257,17.912,1.722158,55.286444538,1,0,17.6375661375661,"Wetland",3.14,824.780029296875,13.3999996185303,2.39000010490417,38.9199994405111,75.165998840332
5514,"NWCA11-1867",44.10458187,-84.90982227,"6-Sep-11","UMW",3325,35900,182.4,72.8,330.61,328.368,328.21,4.58785,0.948003,2.671646,36.541224,44.412525,1.26092,17.407,10.054582,30.166908525,NA,23.2,16.6333333333333,"Wetland",3.14,819.349975585938,12.6800003051758,0.579999983310699,36.0600001017253,66.3860000610352
5544,"NWCA11-2011",45.82677,-111.20984,"6-Jul-11","WMT",97,1453,4.72,62,1324.45,1323.62,1322.76,0.891889,89.686872,3.274921,0,1.120368,0.506879,15.326,5.91784,11.38095736791,0.24,0,17.5952380952381,"Wetland",3.14,343.859985351562,14.2600002288818,-1.00999999046326,12.3999996185303,36.457999420166
5545,"NWCA11-2020",48.17443244,-114.872369,"19-Jul-11","WMT",186,3223,3.12,23.9,1073.56,1069.69,1066.63,0.678075,1.347477,0,5.619266,2.981651,1.80978,12.005,90.051606,7.81904772051,0.54,93.8,15.8,"Wetland",3.14,392.440002441406,12.6800003051758,-2.52999997138977,52.3333346048991,30.8180007576942
5546,"NWCA11-2022",47.20358053,-113.9586421,"18-Jul-11","WMT",40,125,NA,83.3,1265.86,1242.38,1236.88,1.25836,2.86944,0,84.591105,0.545194,1.56279,14.163,11.994261,14.9719810929,0.14,8.6,19.3333333333333,"Wetland",3.14,553.369995117188,12.1899995803833,-0.0199999995529652,75.7899983723958,46.5900003433228
5551,"NWCA11-2033",35.39592577,-76.30778348,"10-Aug-11","CPL",332,3919,110.46,63.7,1.42,0.466,0.28,3.68103,45.798681,4.617149,1.003728,48.236307,1.39807,24.851,0,30.828909969,2,0,13.1079365079365,"Wetland",3.14,1304.7900390625,22.1100006103516,12.0200004577637,90.4166666666667,145.784000778198
5553,"NWCA11-2036",35.95074176,-76.12386936,"7-Jun-11","CPL",63,1048,15.62,54.6,0.14,0.019,0,3.922189,20.246277,6.128293,7.44559,48.940435,1.35834,24.788,6.586483,70.873004358,NA,0,19.4861283643892,"Wetland",3.14,1279.05004882812,21.4300003051758,11.5100002288818,81.913335164388,145.456005096436
5557,"NWCA11-2039",35.632768,-77.699601,"31-Aug-11","CPL",40,1750,0.95,60.7,33.77,32.635,31.46,3.767149,41.453605,4.768745,23.872451,16.546969,2.27711,24.908,12.869865,225.96963193701,0.7,16.6,18.3879761904762,"Wetland",3.14,1221.81005859375,22.4699993133545,9.78999996185303,49.6366653442383,141.360000610352
5560,"NWCA11-2042",35.7286112,-76.5399286,"19-Sep-11","CPL",143,2455,1.48,54,3.86,3.191,2.61,4.108479,0.859353,2.320252,0,70.38098,1.44183,24.695,6.359209,20.61258822441,0.25,6.4,21.8053781512605,"Wetland",3.14,1267.85998535156,22.2999992370605,10.2700004577637,76.1633326212565,144.294002914429
5568,"NWCA11-2051",35.08929236,-77.47447613,"23-Aug-11","CPL",56,1110,27,52.8,14.37,13.883,13.16,3.565469,34.031564,4.218077,22.525107,33.228121,0.774595,24.885,5.99713,37.035303006,0.08,0,9.81046798029557,"Wetland",3.14,1294.7099609375,22.8500003814697,10.3299999237061,69.1066678365072,135.368001556396
5584,"NWCA11-2073",35.59044085,-76.46045297,"1-Sep-11","CPL",423,3290,1.87,36.9,2.75,2.551,2.21,3.8148,85.20218,0.344135,10.266704,1.204474,0.503711,24.571,2.982507,20.61230332551,0.2,0,5.74372294372294,"Wetland",3.14,1270.41003417969,22.4799995422363,10.75,90.0766677856445,159.268002319336
5588,"NWCA11-2075",34.968374,-77.872754,"13-Jun-11","CPL",428,3045,239.47,51,15.83,14.715,13.68,4.20233,5.133353,0,9.4924,77.717235,0.217912,24.547,7.513622,106.49236242099,0.26,0,10.1105158730159,"Wetland",3.14,1285.68005371094,22.8899993896484,9.75,66.6166687011719,117.543999099731
5595,"NWCA11-2140",40.85989569,-97.39512119,"27-Jun-11","SPL",910,2250,140,34.7,489.28,485.577,484.99,5.69628,82.692308,3.329506,0,2.726751,1.79029,20.641,1.664753,25.949368809,0.34,64.4,22.8333333333333,"Wetland",3.14,731.710021972656,16.8099994659424,4.23999977111816,12.9666668574015,108.746000671387
5597,"NWCA11-2151",40.8602312,-97.40878477,"8-Jul-11","SPL",371,968,4.92,35.1,485.15,483.793,483.55,5.698029,75.222509,3.502728,0,6.086707,0.663969,20.654,0.172265,25.949368809,0.16,75,7.56666666666667,"Wetland",3.14,731.5,16.8500003814697,4.23999977111816,13.3466667334239,112.455996322632
5600,"NWCA11-2148",40.432256,-101.611125,"30-Jun-11","SPL",178,1229,9.45,44.1,974.39,957.47,955.04,3.779769,7.540137,1.634174,0,15.366972,1.06637,20.096,75.458716,10.5301482429,0.32,0.6,15.5714285714286,"Wetland",3.14,491.070007324219,17.9699993133545,2.46000003814697,13.506667137146,84.1200019836426
5605,"NWCA11-2172",43.43796,-71.84586,"21-Jul-11","NAP",19,165,0.74,38.8,201.97,192.397,188.1,3.457469,6.691556,13.411833,73.34865,3.589891,3.12631,17.649,2.95807,148.093297209,1,0,18.8820105820106,"Wetland",3.14,1159.47998046875,13.1899995803833,0.660000026226044,89.3100001017253,146.956001281738
5607,"NWCA11-2176",43.431036,-71.822638,"1-Sep-11","NAP",6,190,0.19,41.8,208.7,192.22,186.02,3.411959,8.853868,11.547279,67.507163,9.885387,2.5339,17.81,2.206304,162.89172048201,0.26,1,17.4619047619048,"Wetland",3.14,1167.48999023438,13.4200000762939,0.879999995231628,88.8066660563151,143.254002380371
5608,"NWCA11-2177",43.04554,-71.19346,"13-Jul-11","NAP",98,993,3.99,67.2,89.87,79.283,72.53,3.380419,0.97617,29.34252,51.995406,8.555842,3.50754,18.885,4.593741,865.74043548993,0.2,9.6,19,"Wetland",3.14,1175.06005859375,14.5500001907349,2.6800000667572,83.8533350626628,119.71000289917
5609,"NWCA11-2243",39.27144,-119.94332,"2-Aug-11","WMT",61,130,1.99,60.3,2185.65,2146.83,2114.23,1.06549,0,56.880206,36.282677,0,7.5402,11.19,6.837116,1348.02766890987,0.22,0,15.1761904761905,"Wetland",3.14,817.760009765625,12.3999996185303,0.109999999403954,189.553327560425,29.7839996159077
5611,"NWCA11-2246",39.49844,-119.74454,"6-Aug-11","XER",44,273,4.63,29.6,1339.19,1339.14,1339.05,0.323588,18.956123,61.45684,0,0,4.13128,19.581,18.870089,1714.1381839803,1.8,1.4,10.3047619047619,"Wetland",3.14,203.509994506836,19.7000007629395,3.02999997138977,27.6066668828328,11.604000377655
5696,"NWCA11-2495",44.42734,-98.20573,"23-Jun-11","TPL",742,1306,15.91,55.1,392.11,391.352,390.39,5.292689,26.662844,5.819954,4.443807,9.231651,1.35515,19.151,53.841743,8.64323433831,NA,83,4.07,"Wetland",3.14,588.659973144531,14.0299997329712,1.33000004291534,32.2500006357829,77.7639991760254
5697,"NWCA11-2500",44.42027,-98.20148,"24-Jun-11","TPL",336,2070,10.5,25.9,390.36,390.344,390.21,5.287559,32.33018,4.700488,1.433075,6.391516,1.59186,19.151,55.144741,16.92736915311,0.19,65.64,14.3809523809524,"Wetland",3.14,588.830017089844,14.039999961853,1.33000004291534,32.2500006357829,77.7639991760254
5698,"NWCA11-2502",43.87269009,-96.9751506,"29-Jul-11","TPL",1029,1935,11.08,62.4,494.01,493.215,492.46,5.356719,86.980212,3.154574,1.519931,2.982506,1.03259,18.418,2.953829,35.037902718,0.3,67,16.4333333333333,"Wetland",3.14,680.030029296875,13.1599998474121,1.29999995231628,34.5633328755697,107.943999481201
5706,"NWCA11-2514",36.39512,-89.3587,"21-Jul-11","CPL",625,2223,46.8,76.7,86.86,86.594,86.37,4.58651,0,0,2.783357,64.964132,0.050502,23.85,0.200861,66.673853571,0.8,100,3.40785714285714,"Wetland",3.14,1276.76000976562,20.5699996948242,8.97999954223633,89.1466649373372,112.769998168945
5707,"NWCA11-2515",35.07773,-88.30952,"23-Jul-11","CPL",589,1880,45.6,60.3,120.44,118.646,116.46,4.19396,38.549728,4.012611,21.008885,24.562912,1.05459,24.659,11.006019,80.551537989,0.6,77,23.2752380952381,"Wetland",3.14,1415.35998535156,22.3899993896484,9.46000003814697,84.1066652933757,101.284001159668
5713,"NWCA11-2526",36.38097908,-89.38567764,"26-Jul-11","CPL",912,5875,128.86,68.3,86.94,86.546,86.25,4.54195,0,0,0.400916,23.539519,0.157008,23.873,0,60.036486198,NA,77.8,16.2406926406926,"Wetland",3.14,1275.73999023438,20.5799999237061,9.01000022888184,89.1466649373372,112.769998168945
5739,"NWCA11-2612",38.493,-112.0165,"26-Jul-11","WMT",148,408,0.81,70.5,2819.01,2774.37,2752.57,2.65099,0,0.487525,66.360769,0,0.568342,11.952,33.151706,3.30586064601,0.3,1.2,13.3366666666667,"Wetland",3.14,643.210021972656,11.3999996185303,-0.550000011920929,68.656665802002,59.5219985961914
5741,"NWCA11-2619",41.52811,-111.79499,"21-Jul-11","XER",25,263,2.1,28.4,1540.3,1535.07,1530.1,3.67209,51.735016,2.351592,4.416404,0.14339,2.39787,15.436,41.353599,34.05059853,0.89,0,14.8904761904762,"Wetland",3.14,598.890014648438,14.9499998092651,0.0399999991059303,88.4666697184245,52.3040004730225
5743,"NWCA11-2620",38.53447,-111.86838,"28-Jul-11","WMT",105,265,2.25,52.2,2096.27,2090.04,2088.37,0.974098,29.810453,4.25043,1.608271,1.579552,1.6706,13.942,62.751292,3.68464668351,0.16,0.04,16.2333333333333,"Wetland",3.14,254.190002441406,16.0499992370605,-2.15000009536743,25.0033334096273,40.0540004730225
5744,"NWCA11-2623",38.48344,-112.0331,"2-Aug-11","WMT",117,1175,1.38,77.8,2914.86,2886.53,2852.64,2.510659,0,0,86.632243,0,0,11.161,13.367757,3.2943377805,0.15,14,14.5238095238095,"Wetland",3.14,675.090026855469,10.789999961853,-1.44000005722046,79.2133321762085,63.2600002288818
5745,"NWCA11-2628",40.4241,-112.45658,"7-Sep-11","XER",151,1055,5.24,17.3,1588.15,1582.01,1576.36,1.539389,5.341758,3.3027,0,0,2.78482,18.143,91.355543,3.52543999821,0.68,10,2.7,"Wetland",3.14,367.489990234375,17.3600006103516,1.8400000333786,41.0199991861979,38.3340005874634
5751,"NWCA11-2656",37.98275,-76.57113,"21-Jul-11","CPL",93,1475,2.1,55,27.25,12.105,3.95,3.811619,33.323757,3.993106,47.285262,13.329503,1.64035,23.794,2.068371,279.71633001,0.2,0,25.1666666666667,"Wetland",3.14,1112.28002929688,20.0100002288818,8.94999980926514,44.5633328755697,178.439994812012
5756,"NWCA11-2670",37.99374203,-76.57673454,"28-Jul-11","CPL",71,1625,1.06,67,18.75,7.776,1.02,3.81184,25.846242,3.012048,52.380953,15.89214,1.54172,23.763,0.258176,282.77251821,0.15,0,28.3078231292517,"Wetland",3.14,1111.53002929688,19.7999992370605,9.10000038146973,44.5633328755697,178.439994812012
5757,"NWCA11-2718",47.410459,-119.099919,"16-Aug-11","XER",1212,4508,138.8,59.6,390.94,387.654,386.45,0.284527,53.87931,2.586207,0,4.482759,2.61083,17.718,39.051724,7.77429269331,0.26,18,0,"Wetland",3.14,238.690002441406,16.8400001525879,3.36999988555908,30.2566666603088,9.92400021553039
5759,"NWCA11-2764",39.10722,-81.41793,"16-May-11","SAP",67,826,3.89,65.1,197.77,191.786,185.95,4.39481,43.565491,6.907424,49.183147,0,2.22987,21.172,0.343938,101.62265545302,NA,67.86,0.803333333333333,"Wetland",3.14,1116.2099609375,18.7099990844727,5.42999982833862,89.5900014241536,123.416000366211
5760,"NWCA11-2765",38.68726,-79.76964,"6-Jul-11","SAP",44,280,5.99,58.3,996.2,963.955,951.34,4.79613,0,1.807747,98.192253,0,0.545364,16.361,0,15.81898293261,0.7,0,21.1333333333333,"Wetland",3.14,1333,13.7299995422363,1.58000004291534,82.8166681925456,104.574000549316
5764,"NWCA11-2780",38.67641,-79.76649,"28-Jun-11","SAP",14,239,0.52,52.5,999.98,961.255,942.99,4.727399,0,3.23875,96.76125,0,1.99654,16.201,0,15.81898293261,0.34,3,18.7380952380952,"Wetland",3.14,1325.9599609375,14.0100002288818,1.51999998092651,82.8166681925456,104.574000549316
5767,"NWCA11-1383",31.96026285,-82.45207506,"18-May-11","CPL",347,4683,49.36,58.7,26.97,26.569,25.94,2.60063,0,1.607809,29.342521,61.871949,1.78194,26.533,0.143554,94.85993256402,NA,0,14.6124839124839,"Wetland",3.14,1184.38000488281,25.3600006103516,11.9899997711182,69.923334757487,123.695999145508
5774,"NWCA11-2795",41.39218,-107.03845,"18-Jun-11","XER",147,438,0.46,38.6,2224.03,2215.65,2210.48,1.1742,5.047319,0,0,37.740178,0.948658,13.443,57.212504,2.36150367219,0.31,0.4,19.5,"Wetland",3.14,421.820007324219,12.7399997711182,-2.29999995231628,51.3199996948242,28.8579995155334
5776,"NWCA11-2847",36.3616,-90.5789,"7-Jul-11","CPL",110,309,1.12,51.1,85.06,84.056,83.6,4.80414,17.788599,1.432254,0.229161,68.948725,1.08474,24.595,0,139.41320731299,NA,0,22.8961904761905,"Wetland",3.14,1190.7099609375,21.0200004577637,9.44999980926514,82.516668955485,109.704002380371
5781,"NWCA11-2917",36.11837075,-121.4661872,"19-Sep-11","XER",41.3,NA,0.73,53.9,679.91,640.085,627.55,1.196879,0,3.182339,34.116972,0,1.95944,20.014,62.700688,23.52542047791,0.65,3,13.6761904761905,"Wetland",3.14,917.799987792969,22.7299995422363,7.65999984741211,188.730000813802,21.5939994812012
5783,"NWCA11-2921",38.13935,-122.33903,"23-Jun-11","XER",7,1828,39.77,47.3,1.09,1.024,0.99,1.57087,0,3.557085,0,50.516352,0.501718,16.623,24.44062,322.61951953998,0.25,3,15.4,"Wetland",3.14,569.02001953125,20.1599998474121,8.72000026702881,109.090000152588,20.926000213623
5788,"NWCA11-2941",37.24226,-120.83847,"27-Jun-11","XER",378,3498,40.4,49.5,23.74,23.65,23.64,0.500617,0,0,0,21.457258,0.056281,21.525,78.542742,25.65431455821,0.27,44,10.5,"Wetland",3.14,288.209991455078,24.2299995422363,9,62.8733342488607,9.37400035858154
5792,"NWCA11-2957",40.43365,-103.32913,"2-Jun-11","SPL",72,764,1.53,42.5,1250.16,1246.04,1241.76,2.070319,0,8.978772,1.692484,10.068847,1.06299,19.691,62.392427,6.1245752529,1,67.44,12.1448214285714,"Wetland",3.14,406.880004882812,18.25,1.91999995708466,9.36333306630453,78.8179985046387
5815,"NWCA11-3383",36.81938,-89.09268,"11-Aug-11","CPL",728,2195,22.32,38.6,122.5,102.072,94.85,5.0163,39.713056,1.463415,47.833572,7.6901,0.29674,23.831,0.143472,46.06245156201,0.9,9.8,20.3529914529915,"Wetland",3.14,1296.25,20.3400001525879,8.56999969482422,84.9933319091797,117.645999145508
5821,"NWCA11-3388",36.81239,-89.11836,"29-Sep-11","CPL",231,1330,89.07,30.3,94,91.867,90.8,5.00074,27.784156,2.640643,21.067738,19.173364,1.40736,24.048,0,46.06245156201,0.65,0.4,17.019099378882,"Wetland",3.14,1290.64001464844,20.25,8.59000015258789,83.1933339436849,122.553999328613
5843,"NWCA11-3803",45.98398573,-112.1790407,"5-Jul-11","WMT",94,421,0.66,47.7,1580.01,1547.84,1532.52,0.782832,0,0,19.231872,0,0.52165,13.45,80.768129,3.97679755551,0.4,0.4,11.047619047619,"Wetland",3.14,358.579986572266,12.9899997711182,-1.35000002384186,19.9200000762939,41.0839995384216
5845,"NWCA11-3818",48.59854,-104.5096,"23-Jun-11","NPL",458,1321,6.37,32.1,639.95,633.07,620.52,1.833739,35.177752,3.239679,0,0.286697,0.741671,16.787,61.095183,2.9737747182,0.45,19.55,17.5,"Wetland",3.14,327.600006103516,12.1300001144409,-1.86000001430511,21.4166666666667,92.7539993286133
5846,"NWCA11-3821",45.96649116,-112.3893528,"6-Jul-11","WMT",268,1800,17.2,81.1,2148.25,2141.17,2137.15,1.414039,0,0,87.969064,0,0.765732,11.189,12.030937,3.97679755551,0.16,4.6,7.33333333333333,"Wetland",3.14,592.429992675781,8.93000030517578,-3.72000002861023,34.7766660054525,59.8699983596802
5847,"NWCA11-4294",44.78698,-97.75655,"25-Jun-11","TPL",1272,5131,176.8,21.6,565.82,563.392,560.68,5.174139,48.938611,3.67183,0,1.606426,1.14285,17.725,45.754446,5.2956489534,0.21,71.28,15.537380952381,"Wetland",3.14,597.640014648438,12.0100002288818,0.720000028610229,37.6599998474121,72.4620010375977
5848,"NWCA11-4298",45.72972,-99.44994,"28-Jun-11","NPL",456,1899,19.68,38.2,583.99,581.574,578.9,3.79161,25.516055,4.15711,0.458716,2.436927,0.75769,17.202,58.830275,2.11659421779,0.54,61.2,7.46666666666667,"Wetland",3.14,505.480010986328,12.1300001144409,-0.28999999165535,22.7399997711182,77.2740001678467
5849,"NWCA11-4411",41.26541,-111.29662,"31-Aug-11","WMT",576,2328,10.49,63.2,2273.42,2249.62,2231.69,2.44757,0,1.546392,17.4685,0.286369,3.1164,12.706,80.69874,20.71533312771,1,19.4,5.73666666666667,"Wetland",3.14,606.909973144531,11.6700000762939,-1.10000002384186,76.4433314005534,42.6220008850098
5850,"NWCA11-4414",38.44095,-112.06094,"1-Aug-11","WMT",1683,3988,132.94,45.4,2896.72,2878.03,2873.27,2.516129,0,2.008032,59.810671,0,1.66606,11.971,38.181297,3.2943377805,0.48,1.6,7.5,"Wetland",3.14,689.059997558594,11.0299997329712,-1.60000002384186,72.4233334859212,60.6939990997314
5851,"NWCA11-4419",40.90647,-109.9565,"24-Aug-11","WMT",24,165,0.82,79.4,2779.41,2767.6,2757.7,2.16297,0,3.065903,54.441261,0.830946,1.5933,9.418,41.661891,3.9352567059,0.19,9.6,16.07,"Wetland",3.14,548.580017089844,10.2200002670288,-5.82000017166138,42.0766658782959,67.7519996643066
5853,"NWCA11-4577",38.67603,-79.76723,"18-Jul-11","SAP",19,288,0.43,56.5,999.98,960.615,942.03,4.724969,0,3.152766,96.847235,0,1.95398,16.229,0,15.81898293261,0.5,0.24,20.956746031746,"Wetland",3.14,1325.9599609375,14.0100002288818,1.51999998092651,82.8166681925456,104.574000549316
5854,"NWCA11-4581",38.68797,-79.76631,"20-Jul-11","SAP",50,403,2.09,57.1,994.5,968.709,955.59,4.82457,0,2.57732,97.422681,0,0.894957,16.277,0,15.81898293261,0.37,0.28,15.1452380952381,"Wetland",3.14,1346.92004394531,13.6999998092651,1.75,89.1899998982747,110.042002868652
5856,"NWCA11-4708",37.23928,-120.82344,"8-Jun-11","XER",1078,1674,20.12,32.1,24.44,23.889,23.64,0.499412,0,3.185993,0,27.870264,0.623527,21.525,68.943743,24.3529507728,0.2,0,7.09523809523809,"Wetland",3.14,292.079986572266,24.2099990844727,8.98999977111816,62.8733342488607,9.37400035858154
5857,"NWCA11-4709",37.83899027,-122.5164574,"13-Sep-11","XER",31.3,NA,2.16,34.9,82.69,33.849,18.42,1.73064,0,8.297445,6.029285,5.110537,2.31507,14.515,80.562734,55.78812301101,NA,0,22.8412698412698,"Wetland",3.14,875.349975585938,17.3999996185303,9.96000003814697,142.93666712443,21.0439995765686
5861,"NWCA11-4718",39.21164,-121.94969,"5-Sep-11","XER",281,NA,1.05,16.7,15.33,15.223,15.03,1.033259,99.598163,0,0,0.401837,0.04541,22.06,0,24.0849386076,0.15,24,16.6666666666667,"Wetland",3.14,448.890014648438,23.8099994659424,9.4399995803833,89.5200004577637,15.2920005202293
5863,"NWCA11-4729",38.1235,-121.93704,"14-Sep-11","XER",265,NA,9.59,43.4,2.21,1.408,0.73,1.6368,3.820741,3.705831,0.632002,85.090491,3.65699,20.103,6.750934,31.05035152401,0.33,70,12.3333333333333,"Wetland",3.14,445.929992675781,22.5,9.1899995803833,99.7533340454102,15.7860000610352
5869,"NWCA11-MN-0002",45.12936,-93.82394,"4-Aug-11","UMW",1272,3130,28.2,44.1,291.08,286.989,284.76,4.81125,58.887614,9.059633,11.181193,8.572248,2.42497,18.657,6.27867,241.02058959498,0.15,51.04,14.5,"Wetland",3.14,766.309997558594,12.4200000762939,1.62000000476837,40.443333307902,111.239999008179
5873,"NWCA11-MN-0003",47.88128,-90.56152,"27-Jul-11","UMW",21,535,2.55,63.6,555.11,550.216,546.97,3.885809,0,0,65.701176,33.295096,0,14.37,0,5.2251235257,0.65,19.6,20.252380952381,"Wetland",3.14,833.440002441406,8.8100004196167,-2.98000001907349,34.5633325576782,74.4999992370605
5883,"NWCA11-MN-0011",46.59087,-95.62193,"12-Aug-11","UMW",1099,3693,123.2,17.8,420.75,416.937,414.7,4.194749,70.243903,2.754663,11.908178,11.391678,1.15886,16.995,3.357246,86.10836412399,0.24,21.6,23.9033333333333,"Wetland",3.14,653.869995117188,10.7299995422363,-0.589999973773956,21.7033327420553,83.1199993133545
5892,"NWCA11-MN-0019",47.42236,-96.03088,"15-Aug-11","TPL",1863,16450,2116.8,60.4,372.49,371.202,370.23,3.973119,37.786697,0,34.059633,25.258028,0.324964,17.094,0,11.8914728868,0.24,12.2,16.4733333333333,"Wetland",3.14,625.97998046875,10.5100002288818,-1.12999999523163,20.2799997329712,75.7559997558594
5898,"NWCA11-MN-0025",45.17353,-94.63664,"3-Aug-11","TPL",344,888,1.77,60.1,350.78,344.896,343.52,4.861499,88.478074,4.700488,1.605044,4.643164,1.87819,18.285,0.573231,33.60744865101,0.3,68,26,"Wetland",3.14,730.570007324219,12.2700004577637,1.25,42.3899987538656,128.721998214722
5902,"NWCA11-MN-0027",45.64519,-95.85136,"2-Aug-11","TPL",57,1185,15.22,30.5,355.82,348.925,340.18,4.452819,54.159495,4.761905,4.561102,15.51922,0.359995,17.793,11.531842,16.6894552617,0.94,89.8,13.2,"Wetland",3.14,652.890014648438,11.6700000762939,0.270000010728836,32.9800001780192,98.3699998855591
5904,"NWCA11-MN-0029",45.65377,-93.23069,"22-Aug-11","UMW",1256,2293,46.4,55.8,289.64,285.027,282.2,4.720769,10.894496,2.981651,32.25344,40.194954,1.25346,17.588,12.987386,107.559435711,0.25,53.6,24.8758503401361,"Wetland",3.14,780.580017089844,12.0100002288818,0.280000001192093,36.2166665395101,116.4140001297
5908,"NWCA11-MN-0032",43.72285,-93.35332,"24-Aug-11","TPL",1988,6988,60.8,69.2,386.09,379.707,376.31,5.523459,68.674699,15.117613,3.872633,0.516351,2.49486,18.792,11.015491,104.42606321901,0.25,9.8,17.9428571428571,"Wetland",3.14,860.690002441406,12.5699996948242,1.97000002861023,36.8533344268799,94.0300010681152
5910,"NWCA11-MN-0007",47.55232638,-95.58586757,"9-Aug-11","UMW",106,1330,0.41,74.2,446.17,439.745,437.91,3.870409,39.105505,3.841743,40.538991,8.285551,1.43676,15.981,6.422019,25.0406190177,NA,91,17.47,"Wetland",3.14,628.049987792969,9.84000015258789,-2.08999991416931,24.5299997329712,99.1019981384277
5912,"NWCA11-2687",43.91334857,-73.10196761,"28-Jun-11","NAP",587,698,35.6,38.5,152.69,140.25,131.59,3.55573,8.201893,7.886435,68.224836,11.757958,2.54393,18.535,2.810439,101.894868582,0.4,100,20.8333333333333,"Wetland",3.14,1010.39001464844,13.5699996948242,1.37000000476837,77.8299992879232,161.828002929688
5916,"NWCA11-2688",43.56837,-73.39796,"12-Jul-11","NAP",44,458,3.34,61.3,49.24,30.462,28.84,3.775409,10.665138,14.793578,18.004588,38.818808,1.96098,19.966,2.924312,150.10830683901,1.1,100,27.7619047619048,"Wetland",3.14,1063.58996582031,14.6899995803833,2.92000007629395,72.776668548584,154.380003356934
5920,"NWCA11-2693",44.67859,-72.98946,"5-Jul-11","NAP",62,988,0.99,34.5,171.51,146.969,132.87,3.78795,52.50501,5.697109,40.30919,1.173776,1.74387,18.568,0.314916,370.79590022007,0.8,0,16.6666666666667,"Wetland",3.14,1017.45001220703,12.1999998092651,1.46000003814697,89.4366683959961,150.615998840332
5921,"NWCA11-4486",43.92001,-73.1148,"14-Jul-11","NAP",43,373,0.85,44.4,150.53,140.759,131.87,3.57059,29.345955,10.499139,46.729776,5.507745,2.32234,18.953,7.773953,101.894868582,0.27,0,23.8611111111111,"Wetland",3.14,992.700012207031,13.710000038147,1.50999999046326,72.9266662597656,156.839999389648
5923,"NWCA11-2698",43.37715,-72.94283,"28-Jul-11","NAP",37,318,2.8,55.2,597.57,582.171,574.52,4.792669,0,0,90.536278,9.291655,0.42805,16.819,0.172068,15.12219792291,0.4,0,29.1714285714286,"Wetland",3.14,1497.86999511719,11.8199996948242,-0.430000007152557,94.5900014241536,189.36000213623
5924,"NWCA11-2694",42.90802,-73.08179,"19-Jul-11","NAP",54,603,3.29,73.8,748.28,738.838,729.44,5.08893,0,0,94.428489,5.57151,0.032043,15.804,0,12.36582696531,0.6,0,24.5952380952381,"Wetland",3.14,1511.80004882812,10.7399997711182,-0.100000001490116,114.966664632161,216.984001159668
5925,"NWCA11-2071",36.10087985,-77.286983,"11-May-11","CPL",446,2138,55.79,60.5,6.52,5.838,5.31,3.874119,1.95234,3.330462,0,89.979902,0.793578,24.407,0.63164,61.794830409,0.43,0.8,24.1432359307359,"Wetland",3.14,1186.42004394531,21.9899997711182,9.22000026702881,57.009999593099,143.969996643066
5927,"NWCA11-1314",30.65397,-84.4468,"23-Jun-11","CPL",105,151,1.15,53.2,64.21,48.992,40.97,2.418879,10.811586,5.219386,23.143102,53.599082,2.5221,26.805,7.226843,191.45568937599,0.2,73.8,16.0104166666667,"Wetland",3.14,1404.84997558594,25.9599990844727,13.1099996566772,89.4733352661133,83.8580009460449
3451,"NWCA11-R305",44.30423,-68.2136,"1-Aug-11","NAP",25,353,0.45,67.8,32.83,25.871,20.5,0,0,18.758977,65.555874,2.901465,3.92781,14.893,0.833094,142.13787161301,0.28,0,18.5733333333333,"Wetland",3.14,1363.65002441406,11.9700002670288,3.22000002861023,120.973335266113,81.357999420166
3627,"NWCA11-R307",44.04894,-68.61601,"8-Aug-11","NAP",2,338,3.68,75.6,75.43,60.378,56.52,0,0,3.563218,89.568965,3.505747,0.317035,15.737,0.316092,25.82520209841,0.18,6.2,18.2,"Wetland",3.14,1278.89001464844,11.710000038147,3.26999998092651,112.879997253418,89.1080009460449
3629,"NWCA11-R308",44.2783,-68.36975,"11-Aug-11","NAP",26,543,1.01,59.3,41.49,32.431,26.89,2.56921,0,2.351592,91.855463,5.792946,1.31181,16.595,0,185.82063777303,0.62,0.4,22.3733333333333,"Wetland",3.14,1352.26000976562,12.0299997329712,2.85999989509583,119.136665344238,84.2960014343262
3839,"NWCA11-R103",41.3517,-75.220688,"23-Aug-11","NAP",31,718,2.22,68.7,531.32,527.104,523.27,4.609389,0,12.209802,81.742619,6.047578,1.87108,17.516,0,232.98591225702,0.15,3.02,21.1,"Wetland",3.14,1194.77001953125,12.9399995803833,2,78.4966684977214,191.706005859375
3840,"NWCA11-R206",44.0532,-110.8482,"20-Aug-11","WMT",39,78,0.37,62,2556.36,2546.69,2544.99,4.60612,0,0,56.327116,0.918221,0,9.638,42.754663,7.6182742857,0.23,0.6,22.5,"Wetland",3.14,1421.91003417969,7.23000001907349,-4.6100001335144,170.233329772949,89.6060001373291
