"UID","TN","TP","SITE_ID","DATE_COL","AGGR_ECO9_2015","LON_DD83","LAT_DD83","MMI","CHLA","ELEVMAX","ELEVMEAN","ELEVMIN","POPDEN","ROADDEN","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","SHRUB_GRASS_PCT","WS_AREA","NDEP","DEPTH","aqveg","Rveg","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
15593,0,34.7613,"FW08OR023","28-Jul-09","WMT",-121.8471446,45.21177266,76.78,0.044,1441.02,1192.61,852.644,0,0.825,0,0,88.34,0,11.659,16.563,1.734304786,0.2726,1.8181818,49.7727272666667,"Stream",1710.83996582031,12.3599996566772,2.02999997138977,14.0720001220703,51.6240005970001,255.763331095378
15595,993,118.3038,"FW08OR025","14-Sep-09","WMT",-116.4874891,45.57558308,9.88,1.816,4193.91,1590.96,360.557,6.278,0.677,10.301,1.667,16.998,1.107,67.91,165096.079,1.15123989,4.431792,0,20.8333333333333,"Stream",397.799987792969,18.9899997711182,5.13000011444092,19.6590003967285,30.8280000686646,35.846666653951
15596,289,102.54,"FW08OR026","14-Jul-09","WMT",-120.8594664,44.24752634,58.97,0.904,2174.83,1393.78,876.525,0.339,1.17,1.026,0.461,16.161,1.369,80.674,7116.885,0.572611568,0.7810909091,23.6363636,41.0606060666667,"Stream",268.670013427734,16.7700004577637,0.800000011920929,16.3349998474121,17.1040001153946,17.1966667175293
15604,318,78.1363,"FW08OR028","27-Jul-09","WMT",-122.959935,45.4847782,9.18,NA,1060.76,238.687,35.215,58.5,2.015,25.205,8.247,40.482,2.581,22.879,1225.364,1.488302101,1.664,1.3636364,68.4469697,"Stream",976.210021972656,17.2999992370605,6.40999984741211,17.9030000686646,31.1279997348785,91.2433331807454
15606,197,98.097,"FW08OR030","23-Sep-09","WMT",-121.4688273,42.46206361,23.12,0.708,2536.34,1633.8,1309.34,0.354,1.599,1.815,0.364,54.575,4.112,38.607,3297.654,0.294430279,0.851,15.2272727,21.8253968333333,"Stream",371.329986572266,15.9700002670288,-0.920000016689301,14.4249996185303,23.5980002880096,30.4200000762939
15608,146,36.755,"FW08OR041","16-Sep-09","WMT",-116.7596127,45.74942517,71.47,1.592,2948.68,1506.48,360.483,0.138,0.746,0.076,0.397,48.471,0.345,48.803,1912.328,0.845871755,0.5703,1.3636364,40.9469697,"Stream",369.619995117188,19.2000007629395,5.09999990463257,20.3680006027222,35.7700000762939,37.9499994913737
15609,224,92.9113,"FW08OR046","22-Sep-09","WMT",-121.7616774,42.59955311,13.17,0.9547,2536.34,1606.38,1295.78,0.497,1.606,2.214,0.367,54.507,3.653,38.689,3968.875,0.303467431,1.36,12.9545455,44.9621212,"Stream",454.459991455078,15.4799995422363,-0.990000009536743,14.4950000762939,25.6100002765656,48.7266667683919
15610,554,122.1188,"FW08OR055","6-Jul-09","WMT",-122.9295914,45.73065392,72.58,0.6,488.709,250.528,64.551,0,0.073,1.081,0.302,58.152,0,40.407,7.744,1.706177771,0.1885333333,0,60.8712121333333,"Stream",1228.16003417969,16.5,5.32999992370605,16.9519996643066,36.9839988708496,118.476669311523
15611,35,73.29,"FW08OR056","15-Jul-09","WMT",-119.2912379,44.14124775,30.97,0.132,1919.16,1679.01,1501.76,0,2.618,0,1.78,87.981,0,10.24,6.575,0.67720211,0.1452666667,8.6363636,44.5454545333333,"Stream",541.099975585938,13.2799997329712,-1.27999997138977,14.2090002059937,29.411999642849,52.6299997965495
15613,214,41.0094,"FW08OR061","26-Aug-09","WMT",-119.1490393,44.88502149,60.88,2.12,2477.19,1446.51,759.669,0.079,2.056,0.14,0.341,69.502,0.325,29.664,1315.411,0.672678618,0.4436,3.5,29.3560606,"Stream",392.950012207031,17.3199996948242,2.0699999332428,16.9150001525879,24.2620000839233,30.8799997965495
15614,975,124.43,"FW08OR064","11-Sep-09","WMT",-116.6722235,45.28694496,2.43,0.98,4193.91,1591.58,431.242,6.3,0.679,10.337,1.672,16.899,1.111,67.961,164523.577,1.152079938,3.755136,0.4545455,27.2222222333333,"Stream",462.75,18.4899997711182,4.1100001335144,18.1359996795654,35.2999995470047,44.1533323923747
15615,222,100.1881,"FW08OR065","25-Aug-09","XER",-118.8780448,43.1829002,43.9,0.8907,2960.71,1625.16,1252.9,0.031,0.783,3.281,0.238,7.636,4.488,80.343,1602.508,0.549863091,2.681,29.7727273,24.1666666666667,"Stream",244.470001220703,15.8000001907349,0.109999999403954,16.5779996871948,25.7579998016357,14.7433334489663
15616,83,43.1213,"FW08OR066","8-Jul-09","WMT",-123.6912676,43.16780092,67.97,0.532,937.267,780.576,592.34,0,0.422,0,4.398,93.728,0,1.874,2.354,0.690514386,0.1257333333,0.4545455,38.7878788,"Stream",1891.48999023438,15.8500003814697,5.57000017166138,15.8530002593994,39.431999874115,233.209996541341
15618,458,76.06,"FW08OR071","2-Sep-09","WMT",-122.7053804,45.55286482,7.85,4.74,3185,548.779,0,72.864,2.024,20.618,7.465,53.807,1.811,14.825,28623.298,1.008873433,14.43228,0,20.0757575666667,"Stream",1074.47998046875,17.1499996185303,6.94999980926514,18.4709999084473,38.9460004806519,108.320004781087
15620,143,74.3744,"FW08OR074","24-Aug-09","WMT",-121.686031,43.68772554,6.42,5.352,2758.35,1526.12,1305.35,0.016,1.493,0.006,0.538,81.811,0.95,8.043,665.474,0.70051367,2.916666667,9.5,31.0416666666667,"Stream",529.239990234375,14.3500003814697,-0.699999988079071,14.9689998626709,22.8059992790222,65.056666692098
15630,1007,175.2463,"FW08VA003","8-Jun-09","SAP",-78.35759661,36.93005048,17.1,2.32,169.905,149.32,129.515,0,1.358,12.467,1.871,74.533,3.281,6.95,3.703,3.720656395,0.1225,0,47.8787878666667,"Stream",1106.21997070312,20.5200004577637,7.67000007629395,22.2089996337891,128.276000976562,62.9933325449626
15631,931,109.1925,"FW08VA004","29-Jun-09","SAP",-79.83430458,36.78166654,8.48,6.138,494.386,368.921,310.512,13.925,0.774,35.496,1.903,61.865,0,0.735,6.247,3.6146908,0.1782666667,0,34.0079365,"Stream",1173.39001464844,20.0200004577637,6.98999977111816,21.1439998626709,110.557997131348,80.113333384196
15632,504,47.9438,"FW08VA009","11-Jun-09","SAP",-79.38326837,37.50907932,65.97,2.276,1221.03,457.798,217.215,13.403,0.725,24.029,3.439,72.425,0,0,42.933,3.126671632,0.4585,0,53.1060606,"Stream",1135.16003417969,19.7000007629395,6.75,20.5520004272461,138.057998657227,80.7933336893717
15633,446,25.4994,"FW08VA017","24-Jun-09","SAP",-79.06775433,36.87645243,37.97,0.576,361.385,213.138,100.497,18.217,1.161,29.236,6.755,54.901,0.698,7.921,886.296,3.565101755,0.7336,0,61.7424242333333,"Stream",1124.81005859375,20.7600002288818,7.30999994277954,21.7629993438721,128.831999206543,74.0866667429606
15634,1626,78.58,"FW08VA019","16-Jul-09","SAP",-77.95541584,38.39532745,25.47,4.016,218.792,115.242,83.804,15.502,1.071,48.561,2.495,42.675,0.841,2.315,20.458,3.378827731,0.3337,0.4545455,69.5075757666667,"Stream",1101.52001953125,19.9400005340576,6.94000005722046,21.6810001373291,119.91600189209,47.8266677856445
15635,669,102.4606,"FW08VA020","25-Jun-09","SAP",-78.8714182,36.76202953,22.58,5.296,361.385,194.092,92.825,18.161,1.109,25.711,6.121,57.072,1.57,8.992,1473.091,3.595676479,1.203,0,67.4242424333333,"Stream",1127.60998535156,20.9200000762939,7.48999977111816,22.0659996032715,123.705999755859,70.796667098999
15636,511,29.1875,"FW08VA021","4-Aug-09","SAP",-80.71125965,36.61352338,43.37,0.884,970.814,696.32,446.808,30.346,3.705,12.623,17.998,66.438,0.081,2.859,8.942,3.882401228,0.2454,0,60.7954545333333,"Stream",1291.25,19.2600002288818,6.96000003814697,20.2629997253418,156.082000732422,85.5733324686686
15637,516,74.0831,"FW08VA025","27-Aug-09","SAP",-80.29943382,37.05595048,22.82,2.4067,872.864,775.444,719.104,21.487,1.479,55.813,5.961,36.823,0,1.403,10.563,3.489505053,0.2904,0,31.25,"Stream",1038.08996582031,17.3299999237061,5.11999988555908,18.9340000152588,117.772001647949,63.6100006103516
15638,275,47.3425,"FW08VA032","1-Sep-09","CPL",-77.20292673,36.93047718,65.75,0.852,199.354,81.882,7.208,13.361,1.159,16.644,4.725,61.643,7.185,8.95,2795.42,3.819843117,1.0358,2.2727273,65.0757575666667,"Stream",1182.4599609375,21.4599990844727,8.39000034332275,23.3209991455078,117.929998779297,59.1133340199788
15639,347,64.2894,"FW08VA033","26-Aug-09","SAP",-79.75945947,36.5739417,35.15,1.512,1084.92,369.099,164.031,51.15,1.736,10.171,8.517,76.331,0.127,3.709,1360.618,3.658104517,0.9963,3.1818182,69.8106060666667,"Stream",1118.31994628906,20.8400001525879,7.53000020980835,22.2879997253418,102.399998855591,85.3533350626628
15640,235,16.8288,"FW08VA035","15-Jul-09","SAP",-77.57099995,38.34816475,72.85,0.8055,1231.12,205.629,16.084,25.461,1.332,35.683,5.55,54.89,1.123,2.031,4081.764,3.371911248,1.107,7.7272727,62.4242424333333,"Stream",1069.98999023438,19.8799991607666,7.15999984741211,21.8490005493164,115.731999969482,51.7499985694885
15641,541,40.375,"FW08VA036","28-May-09","SAP",-78.95496617,36.59568487,32.47,1.192,180.835,154.735,128.247,66.834,0.915,23.111,2.839,58.257,0,15.554,2.252,3.7163529,0.1592,0,56.0227272666667,"Stream",1133.39001464844,20.9899997711182,7.96000003814697,22.3129993438721,114.530000305176,72.1399993896484
15642,310,28.2025,"FW08VA038","20-Aug-09","SAP",-79.35359005,37.12219269,55.83,2.78,1196.24,390.805,149.206,70.736,1.782,21.039,11.079,63.935,0.049,1.52,4508.021,3.40988328,1.225247525,4.0909091,69.2803030333333,"Stream",1095.68005371094,19.7900009155273,6.51000022888184,21.02200050354,126.575997924805,76.7933336893717
15644,469,32.82,"FW08VA039","9-Jun-09","SAP",-78.31031014,37.52369975,45.1,0.5707,337.365,141.655,72.07,11.031,1.119,16.212,2.923,69.442,4.259,6.429,365.709,3.725559657,0.8992,0,61.4015151666667,"Stream",1142.59997558594,20.75,6.5,21.6689998626709,126.616000366211,64.8099975585938
15645,220,78.8419,"FW08VA044","23-Jul-09","SAP",-77.56225327,37.48188058,20.53,1.384,116.007,93.295,55.985,744.404,8.679,0.483,83.337,13.502,1.608,0.264,10.247,3.882511616,0.1991111111,0,86.6287878666667,"Stream",1127.96997070312,20.5599994659424,7.46999979019165,22.5230003356934,99.6699996948242,58.2133344014486
15646,319,19.7475,"FW08VA045","3-Sep-09","SAP",-79.25319474,37.04539471,34.87,0.1707,288.654,247.24,212.226,0,1.581,19.384,8.696,70.154,0,1.766,1.987,3.4807215,0.1025179856,0.4545455,47.5378788,"Stream",1135.19995117188,19.75,7.05999994277954,21.0400001525879,137.055999755859,73.1233336130778
15647,840,134.2663,"FW08VA047","21-Jul-09","SAP",-78.26741777,37.86030168,58.45,0.636,1091.47,240.02,64.757,82.666,1.852,20.547,12.038,65.582,0.21,0.693,1717.305,3.892105869,1.2934,21.8181818,73.4848485,"Stream",1062.94995117188,20.3500003814697,6.23999977111816,20.9130001068115,107.873999023438,52.3533325195312
15648,281,37.365,"FW08VA048","2-Sep-09","SAP",-78.04688268,36.78428283,29.73,1.544,215.192,136.651,59.944,12.412,1.215,16.516,3.26,63.973,1.619,13.708,1036.814,3.724517191,0.4619,0.9090909,62.6515151666667,"Stream",1144.06994628906,21.2299995422363,8.38000011444092,23.1719993591309,119.885997009277,64.4266675313314
15652,1004,80.6925,"FW08FL007","17-Jul-09","CPL",-81.1311661,27.41501906,15.05,6.096,91.171,22.716,9.098,112.631,2.032,22.431,17.306,0.729,35.159,13.808,5370.446,2.651052209,7.6090272,28.6363636,53.2196969666667,"Stream",1167.11999511719,28.9099998474121,16.5300006866455,27.5209999084473,188.544000244141,24.0799992879232
15653,1285,407.36,"FW08FL023","18-Jul-09","CPL",-81.38416097,27.05895881,37.03,2.768,46.265,33.012,22.172,1.952,0.827,62.497,4.894,0.567,22.93,7.561,28.712,3.027284718,0.6561,15.2272727,30.4166666666667,"Stream",1225.21997070312,29.1399993896484,16.3899993896484,27.3040000915527,198.351998901367,16.9433339436849
15654,336,41.0613,"FW08FL033","6-Aug-09","CPL",-85.69424838,30.64102009,12.75,0.552,100.345,38.006,7.524,23.364,1.703,23.602,6.317,32.021,18.414,19.212,976.323,3.553444496,2.365248,2.7272727,58.3712121333333,"Stream",1522.72998046875,25.9099998474121,12.8299999237061,26.4060005187988,135.075998687744,100.143334706624
15655,769,95.9563,"FW08FL081","7-Aug-09","CPL",-85.25415423,30.75285334,15.93,15.776,52.352,47.919,45.23,45.327,3.433,9.715,8.543,39.866,16.248,25.628,0.537,3.5279422,0.0781,0,8.1060606,"Stream",1487.30004882812,25.8999996185303,13.039999961853,26.4480003356934,125.280000305176,106.533330281576
15656,2000,1186.2,"FW08FL083","15-Jul-09","CPL",-81.79178886,27.64267789,26.48,0.928,37.805,33.784,21.198,1.83,1.144,60.459,5.523,0,32.123,1.734,3.364,3.064804554,0.1349,11.3636364,37.4621212,"Stream",1285.93994140625,28.7999992370605,16.2900009155273,27.8630004882813,267.940002441406,33.0033343633016
15657,2293,59.1825,"FW08FL091","10-Jul-09","CPL",-81.96536495,29.57733307,25.93,2.16,37.756,27.118,22.713,11.836,1.906,3.039,9.297,29.966,31.462,13.684,7.944,2.748412609,0.0772,0,46.5909091,"Stream",1338.30004882812,27.3600006103516,14.5799999237061,26.6679996490479,168.014004516602,57.9866676330566
15658,1271,103.395,"FW08FL095","14-Jul-09","CPL",-82.17870767,28.19151421,0,0.1307,63.757,29.654,17.736,473.217,7.553,22.357,51.897,0.043,23.467,1.809,25.189,2.519107342,0.1129292929,30.2272727,68.2954545333333,"Stream",1337.2099609375,28.3400001525879,16.1700000762939,27.4040000915527,210.990000915527,37.9966659545898
15659,1762,18.575,"FW08FL096","8-Aug-09","CPL",-87.22977286,30.94868863,16.67,0.672,80.982,59.705,13.982,21.145,1.135,29.461,6.237,40.212,7.459,16.558,20.335,4.130485892,0.5039,5.9090909,52.9166666666667,"Stream",1656.31005859375,25.7800006866455,12.2399997711182,25.9650005340576,182.92399597168,107.956667582194
15660,711,73.1713,"FW08FL123","21-Jul-09","CPL",-82.24335724,29.97632694,0,5.904,48.284,46.027,44.707,6.175,3.17,0,5.077,40.349,31.743,22.831,4.999,2.760015965,0.276,29.0909091,27.8409091,"Stream",1283.73999023438,26.9400005340576,14.0600004196167,26.4119995117188,159.624000549316,68.0566660563151
15661,307,18.1138,"FW08FL124","8-Aug-09","CPL",-86.99358916,30.96981875,16.67,0.08,87.402,67.924,42.312,5.335,0.812,12.44,4.832,48.574,17.437,16.717,5.997,4.077338219,1.4377,0,53.8636363666667,"Stream",1667,25.6499996185303,12.0799999237061,25.8379997253418,178.917999267578,125.326662699382
15663,177,64.9594,"FW08GA002","24-Aug-09","SAP",-83.54617121,33.149697,13.32,4,203.061,163.253,118.911,4.384,1.016,5.563,3.721,76.693,3.296,9.928,48.045,2.823536634,0.3711818182,0,55.6060606,"Stream",1181.22998046875,24.0799999237061,10.9899997711182,24.7549995422363,112.4380027771,79.6166674296061
15664,424,37.8225,"FW08GA008","25-Jul-09","CPL",-84.05752055,32.30966806,70.02,0.64,252.837,159.919,83.329,7.797,1.095,17.189,3.234,62.146,6.741,10.451,601.408,2.988975205,1.0304,1.8181818,50.5303030333333,"Stream",1168.81005859375,24.9099998474121,11.8800001144409,25.4360000610352,118.558000183105,68.9099995295207
15666,401,153.2413,"FW08GA009","31-Jul-09","CPL",-81.8250871,33.05392378,35.97,0.976,185.75,114.746,44.38,22.38,1.328,17.332,6.931,42.808,13.804,17.729,1438.512,3.172459646,0.6984,5.4545455,47.8030303,"Stream",1157.86999511719,24.75,11.1700000762939,25.5729991912842,92.0079986572266,46.8199984232585
15667,446,103.46,"FW08GA010","12-Jul-09","CPL",-83.01664709,30.8159146,47.12,0.992,158.956,90.982,31.784,13.942,1.313,33.766,5.857,34.092,16.578,8.977,3319.287,3.376685518,1.2240272,0.4545455,43.9772727333333,"Stream",1267.11999511719,26.2299995422363,13.3000001907349,26.1469993591309,83.8980003356934,48.0666669209798
15668,1364,155.8925,"FW08GA012","26-Jul-09","CPL",-83.38111614,32.14304267,59.82,5.568,508.101,178.766,55.808,156.749,2.587,16.562,19.203,47.171,7.089,8.119,10847.147,2.88565972,1.8556224,0,37.5378788,"Stream",1178.26000976562,25.1700000762939,11.8699998855591,25.5659999847412,97.3180004119873,63.4999993642171
15669,1169,134.45,"FW08GA024","2-Aug-09","CPL",-83.61136251,32.69376238,68.92,4.992,508.101,213.431,78.834,220.454,3.193,12.064,24.714,49.022,3.809,7.885,6888.754,2.785629325,2.826,0,46.4772727333333,"Stream",1181.46997070312,24.5300006866455,11.7700004577637,25.3930004119873,122.472001647949,65.5500005086263
15670,509,142.5188,"FW08GA025","28-Jul-09","CPL",-81.61018979,32.513841,59.87,2.152,225.614,100.497,22.72,9.038,1.074,20.8,4.712,41.171,19.197,13.548,5712.893,3.134253903,0.45,12.5,44.1666666666667,"Stream",1181.33996582031,25.1499996185303,12.6599998474121,26.7630004882812,112.141999816895,30.1566670735677
15671,693,22.4819,"FW08GA028","23-Jul-09","SAP",-83.82379567,33.17345556,21.55,0.568,508.101,242.057,113.24,314.626,3.973,12.541,32.915,42.189,2.971,7.087,4108.475,2.831295464,1.054,1,59.7619047666667,"Stream",1187.23999023438,24.1000003814697,10.9499998092651,24.9389999389648,114.282000732422,74.9300003051758
15672,337,37.805,"FW08GA029","30-Jul-09","CPL",-82.18413581,32.15851548,41.95,1.728,154.253,85.855,27.221,11.987,1.318,16.744,5.505,44.254,16.095,16.88,2021.338,3.108586838,0.4745,2.2727273,32.5378788,"Stream",1168.06005859375,25.6299991607666,12.5600004196167,26.0639995574951,142.019999694824,30.9166660308838
15673,1203,33.265,"FW08GA030","4-Aug-09","CPL",-84.55846956,30.96199996,32.4,4,419.195,143.211,23.946,39.013,1.383,26.271,7.635,46.158,9.778,9.126,18314.314,3.069933174,4.0885872,3.6363636,45.0378788,"Stream",1366.43994140625,26.3799991607666,13.1300001144409,26.7980003356934,118.753999328613,71.4766686757406
15674,244,38.8244,"FW08GA071","2-Oct-09","SAP",-85.08705529,34.36679167,42.22,0.208,264.678,227.101,189.719,0,1.932,15.525,9.636,57.227,0,17.612,1.68,3.5918403,0.1481333333,0,40.1136363666667,"Stream",1307.63000488281,22.3099994659424,9.23999977111816,23.9359996795654,127.912000274658,177.563336690267
15675,189,387.5231,"FW08GA081","16-Sep-09","CPL",-81.55145517,32.16081932,32.57,22.368,32.314,23.144,17.737,58.983,2.239,7.639,14.397,37.646,23.83,16.399,27.839,3.082740625,0.3559047619,0,40.7196969666667,"Stream",1197.18005371094,25.1800003051758,13.0200004577637,26.2709999084473,123.803999328613,29.0766671498617
15676,503,62.9319,"FW08GA095","19-Aug-09","SAP",-84.87332035,32.97839317,19,NA,298.524,252.78,213.618,2.769,0.783,8.183,2.865,70.172,6.665,11.698,62.038,2.645065784,0.4866363636,0.9090909,62.9924242333333,"Stream",1247.84997558594,23.3999996185303,10.1300001144409,23.9089996337891,120.62799911499,100.386665344238
15682,198,51.595,"FW08OR057","4-Aug-09","WMT",-117.4553394,45.93081878,72.57,2,2990.75,1350.09,488.653,3.979,1.335,10.706,1.286,58.811,0.092,27.217,7656.565,0.722890734,0.694,0,48.2575757666667,"Stream",508.839996337891,16.3899993896484,2.86999988555908,18.6690004348755,35.8639993190765,66.0766665140788
15684,288,66.8163,"FW08GA041","9-Oct-09","CPL",-82.92292172,32.80115996,48.15,8.912,124.956,104.133,76.865,0.254,1.071,8.859,4.43,51.877,0.45,34.385,1.199,3.1185308,0.094,0,57.2916666666667,"Stream",1167.92004394531,24.6499996185303,11.25,25.3030002593994,124.320001220703,66.2599989573161
15685,184,32.4481,"FW08GA044","14-Sep-09","SAP",-84.1730665,33.31357506,15.1,NA,300.028,247.252,200.999,67.254,2.276,22.384,12.142,51.166,3.335,6.971,138.578,2.615916159,0.01354545455,0,28.3712121333333,"Stream",1246.4599609375,23.25,10.210000038147,24.3590000152588,99.4220001220703,83.4200007120768
15686,886,106.1725,"FW08GA054","9-Nov-09","CPL",-82.3662449,31.67842619,24.28,5.355,62.226,59.608,53.081,6.335,2.061,21.436,9.898,39.295,12.038,17.306,19.85,3.110524416,0.1943,0,56.5909091,"Stream",1187.17004394531,25.6900005340576,12.5900001525879,25.7010005950928,137.641999816895,31.2499993642171
15687,675,49.0938,"FW08GA064","29-Oct-09","SAP",-83.64763675,34.48873888,56.33,5.536,433.639,411.858,390.044,67.011,2.381,19.345,8.036,64.881,0,7.738,0.605,3.8196645,0.1422,0,43.7878788,"Stream",1446.9599609375,20.9799995422363,8.46000003814697,22.1200000762939,151.120004272461,122.526664733887
15688,453,44.26,"FW08GA069","6-Nov-09","SAP",-82.90527557,34.42897768,27.03,1.872,255.928,235.599,212.928,28.872,1.833,48.192,5.863,36.209,1.99,6.42,4.209,3.776353598,0.2336,0,42.7651515,"Stream",1214.55004882812,22.4099998474121,9.85000038146973,23.6649997711182,93.5860015869141,103.223332722982
15689,479,48.885,"FW08GA091","5-Nov-09","SAP",-84.31220042,33.91141432,33.33,NA,350.328,307.955,277.73,1089.03,8.922,0.156,85.009,13.042,0.069,0.404,24.749,3.018577516,0.366547619,0,16.7045454666667,"Stream",1331.2099609375,21.7700004577637,10.3199996948242,23.9079998016357,176.529999542236,93.7699991861979
15691,133,16.8013,"FW08GA113","22-Oct-09","SAP",-83.66114419,34.70389783,46.73,0.96,1270.35,579.628,412.073,16.525,2.17,3.359,7.508,86.024,0.139,2.485,44.667,3.87678057,0.5962,0,33.9393939333333,"Stream",1629.75,21.0499992370605,7.94999980926514,21.2989994049072,176.903997039795,150.826665242513
15692,489,73.5213,"FW08GA115","8-Oct-09","SAP",-85.08027536,34.90856833,31.07,4.992,407.744,288.771,233.668,40.713,1.528,16.973,6.108,71.724,0.846,3.128,10.861,3.955216169,0.5191,0,35.5681818333333,"Stream",1236.30004882812,21.7000007629395,9.19999980926514,23.4160003662109,163.449995422363,149.003331502279
15693,466,168.7138,"FW08GA123","12-Nov-09","SAP",-85.26966543,34.19512984,10.02,1.392,231.362,203.094,183.249,0,0,9.444,0.647,79.947,0,9.961,0.696,3.436622143,0.195,0,60.1893939333333,"Stream",1316.86999511719,22.2000007629395,9.17000007629395,23.9140003204346,128.212000274658,156.783330281576
15694,1440,178.6588,"FW08GA133","30-Nov-09","SAP",-82.93215082,34.24632321,6.6,NA,231.884,211.979,194.898,17.419,1.872,35.669,9.642,37.092,4.268,7.64,1.708,3.6870253,0.5235185185,34.3181818,54.2045454666667,"Stream",1195.93005371094,22.4400005340576,9.65999984741211,23.4500003814697,98.0540008544922,92.1666679382324
15695,28,18.1225,"FW08GA155","20-Nov-09","SAP",-84.66871313,34.49438626,11.93,0.4488,424.977,361.467,272.378,0,0.018,0.149,4.403,84.627,0,10.821,2.41,3.6951249,0.1512,10.2272727,48.4469697,"Stream",1337.05004882812,21.4599990844727,9.42000007629395,22.9340000152588,136.633997344971,170.493329366048
15753,691,100.5756,"FW08FL005","21-May-09","CPL",-84.68591558,30.35243432,NA,7.176,137.849,69.849,7.879,33.01,1.427,25.39,6.966,32.273,25.513,8.296,4509.506,3.446738772,2.694432,4.0909091,27.5,"Stream",1507.2099609375,26.4300003051758,12.6800003051758,26.1779998779297,138.531997680664,65
15754,1019,52.7038,"FW08FL006","27-May-09","CPL",-85.03298898,29.98458621,NA,2.336,1350.02,156.217,-0.627,67.162,1.688,20.619,10.06,48.061,8.837,10.294,49493.391,3.173611793,8.455152,3.5,81.25,"Stream",1529.05004882812,26.3999996185303,13.1000003814697,25.8270000457764,167.179998779297,67.9499994913737
15755,1082,11.275,"FW08FL048","9-Jun-09","CPL",-81.78093205,29.94962646,NA,0.196,39.875,31.78,23.751,0,0.353,0.06,1.485,57.993,16.86,22.835,7.516,2.783475161,0.8447,33.8636364,63.3730158666667,"Stream",1320.91003417969,26.8099994659424,14.539999961853,26.423999786377,204.376000976562,57.8433316548665
15756,1436,104.8625,"FW08FL064","16-Jun-09","CPL",-82.13395911,30.1072406,NA,0.176,65.568,44.652,38.537,3.067,2.183,0.349,5.424,47.859,19.443,26.86,23.482,2.764565388,0.8328,0,31.0606060666667,"Stream",1300.17004394531,26.8099994659424,14.0600004196167,26.2320003509521,167.594003295898,64.6433321634928
15757,958,114.0138,"FW08GA006","6-Jun-09","CPL",-83.0338573,30.70226826,NA,0.56,158.956,89.054,25.77,13.663,1.295,32.517,5.787,34.649,17.171,9.158,3462.204,3.367027629,2.89928808,5.2272727,48.0555555666667,"Stream",1282.68994140625,26.2999992370605,13.3299999237061,26.192000579834,96.2259986877441,42.353333791097
15760,1284,71.6038,"FW08FL009","25-Jun-09","CPL",-82.70647631,30.49584188,52.8,0.16,71.616,42.493,20.485,1.847,0.748,0.923,3.598,29.844,49.823,15.696,4933.003,3.071256633,2.3533608,3.6363636,57.4242424333333,"Stream",1295.13000488281,26.7600002288818,13.5600004196167,26.2919994354248,119.532002258301,55.9166666666667
15761,1177,144.82,"FW08FL010","13-Jun-09","CPL",-82.93797908,29.70433208,15.35,0.296,158.956,53.023,0,19.25,1.43,20.952,6.153,30.824,25.252,15.858,24283.866,3.125362566,5.47116,2.2727273,54.8106060666667,"Stream",1393.36999511719,26.8400001525879,13.460000038147,26.0300006866455,181.880001831055,76.6800015767415
15762,1193,122.5138,"FW08FL015","14-Jun-09","CPL",-82.26073273,28.88817228,29.7,4.128,91.481,26.843,4.326,51.711,1.849,24.431,11.54,8.244,49.086,4.802,4041.483,2.398603984,1.641,58.4090909,58.4090909,"Stream",1316.60998535156,27.7800006866455,14.8900003433228,27.0389999389648,197.055993652344,32.1766668955485
15763,1081,180.5325,"FW08FL026","26-Jun-09","CPL",-83.11883811,30.10487641,43.02,0.9,158.956,59.619,6.185,17.317,1.305,20.775,5.898,31.849,27.816,12.837,18579.599,3.217786181,4.608576,0,59.3181818333333,"Stream",1336.0400390625,26.9500007629395,13.5100002288818,26.0320003509521,174.405999755859,53.5200004577637
15764,1856,149.3688,"FW08FL031","18-Jun-09","CPL",-82.14010495,28.41390279,19.9,4.64,91.481,34.215,19.799,42.765,1.133,25.511,9.124,3.966,54.523,5.407,1050.224,2.542372482,1.4319504,70.6818182,56.9696969666667,"Stream",1338.61999511719,28.2299995422363,15.8199996948242,27.2230007171631,231.056002807617,36.910000483195
15767,1152,52.2263,"FW08FL075","10-Jun-09","CPL",-81.30897471,29.77762355,37.87,1,8.826,7.479,2.307,50.311,2.229,0.463,14.872,52.637,26.442,4.659,2.917,2.7903385,1.1603,0,45.1190476333333,"Stream",1327.9599609375,25.8400001525879,16.0200004577637,26.548999786377,234.712005615234,56.9899997711182
15770,76,29.2575,"FW08ID047","4-Aug-09","WMT",-116.6830779,47.36405293,NA,2.684,2332.89,1244.41,645.56,1.481,0.632,0.044,0.492,71.651,0.793,26.79,4400.265,1.158607494,9.696116505,37.2727273,43.5227272666667,"Stream",696.690002441406,14.6899995803833,2.57999992370605,16.5620002746582,39.4480001449585,99.0499979654948
15773,414,52.0956,"FW08GA059","27-Aug-09","SAP",-84.47051375,34.30314743,68.43,1.36,427.832,386.433,334.027,49.979,2.276,13.76,10.897,69.057,0.479,5.443,7.715,3.519161701,0.2234545455,0,43.5606060666667,"Stream",1359.64001464844,21.2900009155273,9.39000034332275,23.0270000457764,155.099999237061,141.139996846517
