"SITE_ID","UID","DATE_COL","AGGR_ECO9_2015","LAT_DD83","LON_DD83","TP","TN","DEPTH","MMI","CHLA","aqveg","Rveg","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","POPDEN","ELEVMAX","ELEVMEAN","ELEVMIN","SHRUB_GRASS_PCT","WS_AREA","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
"NLA12_UT-260",6966,"7/5/2012","WMT",39.14241052,-111.452546,21,285,4.3,37.8,3.564,17,14.2115852,3.443559,0,5.101373,51.17724,0.414214,1.84502,6.825659646,3325.89,3076.16,2889.37,36.897755,8.2566,"Lake",819.309997558594,10.3000001907349,-2.74000000953674,11.0479999542236,39.5599996566772,72.4466654459635
"NLA12_UT-264",8504,"9/12/2012","WMT",38.07061898,-111.3751268,104,511,8,42.2,24.1,1.5,26.0785796833333,2.228729,0,1.647534,80.644133,0.340136,1.42671,1.01762779092,3349.04,3273.82,3073.98,15.646259,8.4672,"Lake",628.47998046875,9.40999984741211,-4.73000001907349,11.4939997673035,43.9640002250671,36.6099999745687
"NLA12_UT-290",8447,"9/7/2012","XER",40.8739496,-109.1483089,66,849,1.8,46.4,3.907692308,4.5,25.4204868833333,0.734495,0,0,1.149425,28.352491,0.866589,3.9352567059,1715.4,1661.05,1650.02,40.996169,0.2349,"Lake",218.559997558594,17.3600006103516,0.200000002980232,19.5029998779297,9.77400002665818,6.91666682561239
"NLA12_UT-294",7225,"7/17/2012","WMT",40.75243409,-111.7195606,24,140,13,29.4,0.92,57.25,28.6226777,3.77391,0.74677,2.293831,81.625563,0.068815,0.96739,71.178623178,2924.47,2146.69,1656.32,14.222604,105.9363,"Lake",653.5,15.6700000762939,1.48000001907349,18.0069997787476,17.0820001125336,39.5466672579447
"NLA12_UT-324",8360,"9/4/2012","WMT",40.67460225,-110.9706993,19,220,16,40.6,1.850666667,0,35.0158730166667,4.07765,0,0.034813,65.604874,0.330722,0.422117,0.74201400507,3502.31,3127.46,3039.34,7.136641,5.1705,"Lake",1037.90002441406,8.43000030517578,-5.15000009536743,11.1000002861023,40.3760010242462,59.3566672007243
"NLA12_UT-325",8390,"9/5/2012","WMT",40.9060993,-111.5911941,31,310,33,37.6,4.48,0,21.2254689833333,2.997889,1.577171,5.803912,62.685543,0.216607,2.01698,330.64589854998,3070.21,2146.02,1716,29.035759,372.2868,"Lake",502.519989013672,15.6800003051758,-0.560000002384186,17.5910003662109,13.5840001106262,36.7333323160807
"NLA12_UT-343",8508,"9/11/2012","WMT",40.9225409,-110.1185889,85,1005,4.9,25.4,0.3148,0,25.75396825,2.24211,0,0.508618,58.40633,1.299802,1.36644,0.0991189173,3075.64,2865.81,2803.31,19.044928,3.1851,"Lake",555.659973144531,9.94999980926514,-5.71999979019165,11.0939998626709,27.7459999084473,32.7466672261556
"NLA12_UT-359",8509,"9/12/2012","XER",40.35063701,-109.941191,542,3250,1.2,NA,173.2,0,9.84746595,0.829158,65.16463,3.067004,6.987735,3.679692,1.46948,38.41680108201,2050.68,1787.48,1626.19,20.532184,75.7971,"Lake",199.100006103516,16.3400001525879,0.109999999403954,19.7249998092651,9.51599997282028,7.63666661580404
"NLA12_UT-374",8321,"8/30/2012","XER",39.10008113,-111.2003351,25,211,16,19.1,1.676,6,7.17885145,2.338579,0.032013,0.972967,52.129094,0.120049,0.868928,12.1353722451,3398.81,2668.67,1865.83,42.406282,393.5898,"Lake",253.679992675781,16.3899993896484,0.620000004768372,18.0039999008179,17.2219995722175,15.5900001525879
"NLA12_UT-392",8777,"9/26/2012","XER",39.36035119,-111.9637079,55,645,11.3,NA,4.2,1,21.2947530833333,1.669909,4.601165,2.267946,51.663748,0.308523,1.32116,25.66659111081,3702.14,2286.43,1515.91,39.376708,13214.2887,"Lake",351.440002441406,18.5900001525879,1.25999999046326,21.0090003967285,11.0839999198914,25.8333336512248
"NLA12_UT-397",8765,"9/25/2012","WMT",37.59556184,-112.2546686,16,271,1.5,44,1.116,78.5,25.4250908,1.762349,0,1.199023,88.64338,0.363716,1.85077,2.01910181421,2916.42,2624.41,2388.61,7.393768,217.7523,"Lake",507.809997558594,13.7200002670288,-2.25999999046326,15.2569999694824,38.3860007047653,37.6966660817464
"NLA12_UT-400",8812,"9/27/2012","XER",40.05768033,-110.627715,1208,1136,11,16.7,10.24,47.5,21.5495016,2.191659,0.067119,0.201356,50.227226,0,0.605191,1.78451346996,2907.89,2464.68,2043.23,23.168566,64.3635,"Lake",416.910003662109,14.0600004196167,-1.66999995708466,16.901000213623,28.3359999656677,26.3499997456868
"NLA12_UT-409",8787,"9/27/2012","XER",40.71105895,-111.9468346,237,1648,1.1,35.6,39.68,1.6666667,18.28157585,1.89301,0.392605,98.463884,0,0.030494,11.6944,15092.3383814482,1418.33,1325.66,1288,0.926243,23.6115,"Lake",379.760009765625,17.7900009155273,5.30999994277954,23.0619998931885,12.1339998364449,18.8099993069967
"NLA12_UT-412",8766,"9/25/2012","WMT",40.86378075,-109.8118146,54,299,5.7,24.8,9.28,24.25,18.7184164166667,2.1445,0,0.4556,74.091763,1.915553,0.602517,3.9352567059,3478.9,2794.11,2526.84,22.678387,53.1387,"Lake",495.279998779297,11.2799997329712,-4.38000011444092,13.2329999923706,22.4259996414185,22.2566665013631
"NLA12_UT-424",8776,"9/26/2012","WMT",40.6710886,-109.9197001,43,534,1.4,35.2,5.702857143,0.5,29.00852795,2.82467,0,0.551504,80.68849,2.419498,0.599235,25.83949884321,3393.28,3148.43,3031.74,11.43035,10.1178,"Lake",822.609985351562,8.21000003814697,-5.84000015258789,10.3770001411438,33.639999961853,36.2800000508626
"NLA12_VA-101",7054,"7/10/2012","SAP",37.29244811,-77.89349456,146,875,1.7,68.1,64.672,81.25,26.1145438166667,3.552819,32.292066,2.340716,50.975121,3.115265,2.47623,92.27693812701,127.9,94.96509766,62.5,10.107541,42.1794,"Lake",1132.60998535156,20.6900005340576,7.09000015258789,23.2470001220703,82.4219993591309,55.9200007120768
"NLA12_VA-102",7537,"7/30/2012","SAP",37.12263436,-77.63606476,70,1084,5.2,33.1,64,39.75,30.0078112666667,3.566149,10.320513,2.964744,72.660257,1.025641,2.49685,106.69230446901,99.08,81.59200195,60.76,9.439102,11.232,"Lake",1154.08996582031,20.8099994659424,7.73000001907349,23.3779998779297,98.6020004272461,55.4033317565918
"NLA12_VA-103",7260,"7/18/2012","SAP",38.96474349,-77.33558453,24,368,7.5,36.3,9.248,0,19.9242787166667,4.1501,5.019305,65.057915,22.625482,1.312741,10.2445,15427.3525778521,139.24,117.402998,97.59,0.849421,2.331,"Lake",1072.86999511719,18.6599998474121,7.25,22.4340000152588,79.8,60.5499998728434
"NLA12_VA-104",7410,"7/25/2012","SAP",36.94402045,-82.20326629,19,179,5.4,51.5,7.376,13.25,27.9339843,3.387079,9.669258,4.98183,72.399835,0,2.38079,49.855494507,925.88,669.2360156,460.32,10.354662,19.5651,"Lake",1105.34997558594,19.6800003051758,5.80000019073486,20.7280002593994,104.723999023438,79.4466667175293
"NLA12_VA-105",7095,"7/11/2012","SAP",38.21768841,-77.66992533,80,538,3.2,31.4,11.504,28.8888889,26.6797316166667,3.34733,12.606363,5.410745,55.964915,8.409481,2.7628,270.94403129001,165.41,111.412998,69.16,16.628874,120.2607,"Lake",1094.75,20,7.17000007629395,23.1620002746582,73.4559997558594,81.6900011698405
"NLA12_VA-106",7586,"8/1/2012","CPL",37.30188244,-76.82107103,64,731,2.3,56.6,49.12,78.25,34.5046296333333,3.79969,5.361355,3.574237,76.245622,10.35099,1.44019,183.77402767503,42.42,21.06629883,2.41,3.55994,12.5901,"Lake",1194.64001464844,21.0699996948242,9.22000026702881,23.851000213623,131.006001281738,51.8233337402344
"NLA12_VA-108",6553,"6/12/2012","SAP",37.2141479,-78.62552714,61,271,3.5,44.1,11.456,53.8888889,35.9481154666667,3.55078,23.520109,2.939102,67.784239,1.060801,2.63978,82.80560369601,238.04,182.9540039,131.78,3.639814,36.9909,"Lake",1120.22998046875,20.3299999237061,7.21000003814697,22.9729999542236,86.4660003662109,64.8400014241536
"NLA12_VA-109",6424,"6/5/2012","SAP",37.35262917,-79.92640549,63,530,1.3,5.5,7.656,50.25,30.2490596666667,3.34448,6.564551,84.026257,4.595186,0,6.82359,2073.00213235986,367.04,349.7369922,331.42,0,0.4113,"Lake",1102.11999511719,19.4099998474121,7.44000005722046,22.1690006256104,107.941999816895,69.9933319091797
"NLA12_VA-110",7259,"7/18/2012","SAP",38.6132069,-77.35177584,19,379,12,38,6.848,15.5,25.011874,3.663439,5.312064,34.569025,49.988629,5.578479,6.11442,4457.11385315976,128.92,94.64129883,57.92,2.319764,27.7011,"Lake",1054.82995605469,19.2099990844727,7.34000015258789,23.5650001525879,78.0240013122559,72.4500020345052
"NLA12_VA-111",7053,"7/10/2012","CPL",37.20263314,-77.35292656,114,561,3.8,49.2,66.56,15,25.7613049,3.68475,4.817783,48.318321,31.633749,9.338071,9.89516,2764.96987461942,52.81,45.81779785,36.02,4.602925,10.8909,"Lake",1179.83996582031,21.0400009155273,8.38000011444092,23.8299995422363,124.561999511719,58.0400009155273
"NLA12_VA-112",7777,"8/8/2012","CPL",36.70331908,-76.61370171,24,356,1.9,49.7,6.417,60,17.2870985666667,3.917399,36.60606,16.767677,23.515152,11.59596,6.08327,827.40079021002,22.25,17.5098999,8.54,7.79798,2.2275,"Lake",1252.55004882812,21.3099994659424,9.39999961853027,23.6970001220703,137.206002044678,44.5800005594889
"NLA12_VA-114",6587,"6/14/2012","SAP",37.97534621,-78.42805404,35,371,3.9,50.7,25.4,20.25,18.5824557333333,3.86329,26.702997,20.163488,50.681199,0,3.19125,163.23904332099,145.94,127.1490039,109.26,0,0.3303,"Lake",1120.19995117188,20.0499992370605,6.65000009536743,22.4020004272461,99.4260009765625,80.346669514974
"NLA12_VA-116",6438,"6/6/2012","SAP",36.93851006,-79.92845969,37,184,4.5,42.2,19,14.75,35.70423635,3.54765,7.960808,2.082058,85.241886,0.489896,1.99932,182.18196082203,408.85,367.8130078,328.75,3.612983,1.4697,"Lake",1200.07995605469,19.6900005340576,7.09999990463257,21.9279998779297,100.088000488281,83.5633341471354
"NLA12_VA-118",7237,"7/17/2012","SAP",38.66358751,-77.66841941,426,3081,1.6,4.1,93.6,0,26.3334256166667,3.34451,52.580645,3.951613,33.870968,7.177419,2.4455,156.74515621401,101.1,86.37530273,76.49,0.967742,1.116,"Lake",1063.07995605469,19.2199993133545,6.84000015258789,23.0449996948242,103.004002380371,66.8866659800212
"NLA12_VA-119",7564,"7/31/2012","CPL",37.29642181,-76.61317204,124,1555,2.5,38.8,70,0,31.9060514666667,3.800549,0.416667,23.194445,49.444445,16.972222,4.0777,96.21087911799,25.5,7.411740112,-0.68,1.027778,3.24,"Lake",1202.96997070312,20.5100002288818,9.94999980926514,23.7139995574951,117.709999084473,52.8166681925456
"NLA12_VA-121",7094,"7/11/2012","CPL",37.75190637,-76.93373313,96,803,4.5,62.3,45.6,3.5,30.2591705,3.79339,7.232913,1.708693,71.715329,4.893829,1.6456,37.599143829,51.77,39.6526001,21.48,13.072329,5.4252,"Lake",1113.72998046875,20.9099998474121,8.4399995803833,24.0209999084473,80.373999786377,61.0799992879232
"NLA12_VA-123",7778,"8/8/2012","CPL",36.91780892,-76.15174455,112,2005,1.4,10.9,111.6,0,17.7471563833333,0,0,72.277228,0,8.910891,1.14228,6111.59927609049,5.48,1.460690002,0.66,0,0.0909,"Lake",1176.96997070312,19.6800003051758,11.5200004577637,24.1669998168945,131.453997802734,50.8033320109049
"NLA12_VA-125",6568,"6/13/2012","SAP",36.67434057,-80.39017008,27,490,35,68.5,5.808,0,36.3217338166667,4.99762,35.56255,6.25,56.813898,0.37537,2.79768,64.28044122201,1040.67,885.9539844,753.12,0.127929,53.4672,"Lake",1415.15002441406,16.6700000762939,5.96000003814697,20.048999786377,145.26600189209,110.796663920085
"NLA12_VA-126",7455,"7/26/2012","SAP",38.55750724,-78.96983242,40,550,4.1,23.2,16.32,25.5,23.2987891666667,3.12191,3.851499,3.752233,91.621998,0,1.88296,76.652826042,789.34,575.5319922,473.72,0,4.5333,"Lake",994.369995117188,17.7600002288818,4.34999990463257,20.0660003662109,108.182000732422,54.0666662851969
"NLA12_VA-127",7963,"8/15/2012","CPL",37.15479457,-77.52050059,81,815,2.2,59.9,35.4,54.75,25.7077334833333,3.59502,16.575561,5.779261,66.690312,2.642743,3.69495,143.28446018601,103.53,76.83859863,45.25,7.089506,64.7055,"Lake",1161,20.8400001525879,7.92999982833862,23.9579998016357,107.282000732422,56.42999903361
"NLA12_VA-130",7964,"8/15/2012","SAP",37.99359532,-78.17761298,61,448,4.1,57.2,36.6,63.25,29.2697164,3.63221,8.423881,11.449936,70.884449,2.874168,2.76991,229.18872273804,167.16,140.3690039,112.57,4.042528,7.7031,"Lake",1111.21997070312,19.8400001525879,6.34000015258789,22.3360000610352,113.763997650146,78.2133305867513
"NLA12_VT-101",1000013,"6/18/2012","NAP",44.44652025,-71.81189261,18,261,NA,61.6,0.952,53.5,18.7293321833333,3.19014,0,4.210186,84.354473,1.970496,1.14796,62.31878279601,798.57,408.225,311.66,4.258641,16.7166,"Lake",1018.03997802734,11.6999998092651,-1.04999995231628,16.2290000915527,104.239999389648,57.3299999237061
"NLA12_VT-102",1000020,"6/26/2012","NAP",44.71962755,-72.23382351,14,250,12.1,59.3,3.76,25.75,18.5958372166667,4.18656,18.921577,4.126035,66.602474,0.885028,1.53379,76.27753390101,651.3,498.9169922,391.4,4.53577,21.9654,"Lake",1157.65002441406,10.5699996948242,-0.910000026226044,16.1160001754761,116.82799987793,69.4666659037272
"NLA12_VT-103",7520,"7/30/2012","NAP",44.67386066,-73.36140792,20,343,47,NA,3.394285714,NA,NA,3.81468,14.276228,4.940435,59.600211,5.203158,1.44043,225.527005236,1623.58,304.7819922,20.39,2.378909,21263.7429,"Lake",862.650024414062,12.5900001525879,2.65000009536743,19.3360000610352,88.7940032958984,40.8233337402344
"NLA12_VT-104",1000071,"7/17/2012","NAP",43.89113168,-73.0524672,9,296,18,64,3.168,3,17.1333333333333,4.081459,0,0,75.613497,0,1.21997,136.670146314,527,417.4960156,380.33,0,1.7604,"Lake",1160.06005859375,11.4099998474121,-0.28999999165535,16.4869997024536,109.94400177002,54.5533326466878
"NLA12_VT-106",1000032,"7/2/2012","NAP",44.77783926,-71.79916952,20,315,4.1,50.8,5.28,41,17,3.38803,0,0,81.516245,11.98556,3.47619,11.13084203361,397.36,368.8860156,347.45,0,1.2465,"Lake",1089.88000488281,10.8599996566772,-1.44000005722046,15.9479999542236,114.136000061035,59.9200013478597
"NLA12_VT-109",1000054,"7/12/2012","NAP",42.7469444,-72.83550844,19,429,1.9,54,7.76,63,21.7003968166667,4.318459,7.837529,2.745996,78.146453,6.064073,2.53704,138.97186783701,633.81,540.6019922,514.09,0,1.5732,"Lake",1397.01000976562,11.6999998092651,0.889999985694885,16.8310001373291,123.061999511719,98.0666662851969
"NLA12_VT-110",1000167,"8/22/2012","NAP",44.74644759,-72.59930665,9,231,14.6,50.6,9.2475,23.5,23.9283323333333,4.905189,0,0,93.647541,0.778689,0.262378,54.13078841001,611.88,443.3430078,317.72,0,2.196,"Lake",1252.64001464844,10.4099998474121,0.540000021457672,16.6129997253418,116.258000946045,80.0866673787435
"NLA12_VT-112",6953,"7/5/2012","NAP",44.41873636,-72.94729757,19,536,4.3,55.3,17.76,42,20.0324074,4.05809,0,0,94.834885,1.439458,0.278218,487.09943742993,505.69,297.2890039,191.17,0.550381,2.1258,"Lake",1096.38000488281,12.0799999237061,0.730000019073486,17.8229999542236,110.049998474121,60.0399996439616
"NLA12_VT-114",1000097,"7/26/2012","NAP",44.95572697,-71.71766789,10,136,31,83.5,1.851428571,23.25,19.1011904666667,3.790819,0,0,80.457667,1.80778,0.317901,6.8539682367,823.07,605.3410156,528.16,1.70862,11.799,"Lake",1263.32995605469,9.1899995803833,-1.04999995231628,15.0059999465942,137.397998046875,73.2733345031738
"NLA12_VT-115",1000141,"8/13/2012","NAP",44.42819135,-72.23012775,31,429,9.3,39.3,0.328,78.5,14.3740175166667,4.02749,3.587444,1.345291,64.798206,15.470852,2.3507,76.29747682401,532.92,487.4089844,459.7,6.053812,0.4014,"Lake",1181.25,10.6400003433228,-1.12000000476837,15.5919998168945,112.758000183105,78.2599983215332
"NLA12_WA-101",7179,"7/12/2012","WMT",46.42201675,-124.0356028,21,344,1.4,55.5,7.912,25.5,30.1392521333333,1.655619,0,1.300578,57.080925,21.893064,3.01611,588.88344407997,12.83,6.382769775,4.93,0,1.2456,"Lake",1922.93994140625,14.1099996566772,7.28999996185303,13.3259998321533,55.1900001525879,198.296671549479
"NLA12_WA-102",7685,"8/2/2012","WMT",47.31085035,-121.29956,180,1573,1.5,62.8,5.12,57,18.25,1.926169,0,5.006439,58.435287,16.162267,1.58559,7.97667451191,1434.69,901.3139844,732.02,20.396008,5.5908,"Lake",1620.5400390625,11.8800001144409,1.51999998092651,12.7590001106262,43.1380000591278,214.17333984375
"NLA12_WA-103",8238,"8/27/2012","WMT",47.12004952,-122.577182,9,286,28.7,42.9,1.770666667,43,24.2329428833333,0.722042,1.097927,35.617839,41.888298,3.916053,4.42594,2026.14661549989,134.56,93.32799805,70.12,9.213038,52.7904,"Lake",1026.02001953125,15.5500001907349,5.73000001907349,15.2079996109009,30.4139993607998,114.726666768392
"NLA12_WA-104",8496,"9/11/2012","XER",47.07694132,-119.324822,99,624,8.2,51.9,25.76,12,17.2580051333333,1.494719,4.315454,1.065055,35.406972,0.594306,1.33967,70.61089737,3415.71,1322.72,319.31,13.917768,183797.4114,"Lake",199.839996337891,16.9400005340576,4.17000007629395,19.1120006561279,14.7079999923706,12.1400000254313
"NLA12_WA-106",1000087,"7/24/2012","WMT",46.49649104,-122.4113066,53,968,4.65,33.5,36.64,48,35.7083333333333,1.20227,10.405598,3.706103,38.175457,2.35843,1.48481,66.797137095,646.11,323.8230078,236.56,37.061034,6.9453,"Lake",1618.23999023438,16.0799999237061,4.5,15.4089996337891,52.722000323981,167.950004577637
"NLA12_WA-107",1000107,"7/31/2012","WMT",45.61684794,-122.4258001,74,1074,18.6,46.1,42.88,30,29.6561461833333,1.96919,20.324163,27.744341,32.267133,5.319143,3.3983,1485.64934129001,678.2,170.1759961,54.38,13.330274,156.8655,"Lake",1342.83996582031,16.8799991607666,6.32999992370605,16.675,55.4399997353554,154.156667073568
"NLA12_WA-108",7258,"7/17/2012","WMT",48.15395251,-117.3185295,38,259,19.3,61.4,3.701333333,27,27.1467369166667,1.18982,0,3.855416,70.536338,3.587585,2.03937,127.338153345,1281.74,764.7829688,682.07,16.667417,79.9758,"Lake",554.989990234375,14.0799999237061,1.00999999046326,15.314999961853,45.4940017297864,52.8499997456869
"NLA12_WA-109",7915,"8/14/2012","WMT",48.70871678,-122.3273101,15,256,28.5,60.3,3.674666667,50,29.2173499666667,1.155969,0,25.956938,61.722488,0,8.55219,2454.07243226028,386.85,160.222998,102.52,0,0.7524,"Lake",1310.59997558594,14.5299997329712,5.80000019073486,14.978999710083,59.170000576973,141.75333404541
"NLA12_WA-110",8783,"9/26/2012","WMT",47.40945996,-122.7841888,19,154,7,70.8,1.872,11,36.2513714,0.997735,0,8.201664,69.690026,4.197323,1.18038,298.42382778,137.01,103.1759961,63.56,15.353998,7.4619,"Lake",1361.06994628906,15.3999996185303,5.63000011444092,14.5799997329712,31.9159998655319,144.916664123535
"NLA12_WA-111",1000136,"8/9/2012","XER",47.91608833,-120.1596049,16,640,19.05,46.4,1.568,29.25,21.2016888166667,0.315353,20.91365,6.315215,2.899721,0.10458,2.73567,104.91117352599,1265.06,660.3279688,353.66,67.765551,37.8657,"Lake",270.549987792969,16.0300006866455,2.98000001907349,18.4800004959106,11.3360001087189,31.4566663106283
"NLA12_WA-112",7257,"7/18/2012","WMT",48.41822976,-117.6640697,93,523,8.4,40,45.33333333,30.8333333,25.5851370833333,1.014979,0.546235,0,76.316816,3.901678,1.88909,24.1802761395,1146.86,871.955,713.93,14.943426,2.3067,"Lake",672.590026855469,13.8999996185303,0.25,15.001000213623,52.5199999094009,45.8333333333333
"NLA12_WA-114",8319,"8/30/2012","WMT",47.03340588,-122.9080173,92,591,3.9,28.8,5.162666667,60.75,24.0569398333333,0.908367,4.863058,21.095903,47.920598,3.734942,3.50597,1115.77548527991,1181.6,271.8180078,-0.07,21.278464,439.7418,"Lake",1216.85998535156,16.0900001525879,5.32000017166138,14.9009998321533,34.8939991548657,166.726666768392
"NLA12_WA-115",8391,"9/5/2012","WMT",48.95919311,-118.1271161,50,444,11.6,57.6,1.608,78.75,23.84585325,0.958218,0,0,88.172043,0,1.54184,13.7596326738,1182.32,908.0620313,774.8,8.354012,1.0881,"Lake",733.179992675781,12.539999961853,2.22000002861023,15.8370000839233,69.7840012073517,44.0133330027262
"NLA12_WA-116",8495,"9/12/2012","XER",46.94126809,-119.27853,22,724,33,58.9,4.432,17.75,17.8686171166667,0.245835,23.345967,1.082837,0,0.433135,0.748001,46.15672719801,486.38,339.0589844,263.25,67.861397,8.3115,"Lake",201.539993286133,17.3999996185303,4.48000001907349,19.2159999847412,13.8219996452332,12.3000003496806
"NLA12_WA-118",6925,"7/2/2012","WMT",47.35148384,-121.9912542,28,585,5.1,48,1.7,26.25,27.6916552166667,1.214709,1.126178,9.6965,64.737182,2.696629,3.8927,299.12052732003,454.18,248.1269922,180.88,18.876404,34.8435,"Lake",1453.93994140625,15.1400003433228,5.44000005722046,15.0590003967285,51.4579998254776,133.636665344238
"NLA12_WA-120",8444,"9/6/2012","WMT",48.29227506,-118.32282,50,239,10.6,38.8,1.4868,69.5,24.17261905,0.787612,0,1.425633,80.395772,4.496772,2.38167,4.13457974631,1270.06,875.5639844,692.24,12.064685,12.6891,"Lake",545.030029296875,14.5100002288818,0.800000011920929,16.2240001678467,38.6679996311665,36.6299997965495
"NLA12_WA-121",6984,"7/5/2012","WMT",47.85188997,-122.2449986,9,348,13.3,NA,4.986666667,29.5,19.7922125,0.704666,0,89.670932,0.457039,0,11.017201,9435.33357,172.77,153.0559961,139.42,0,1.9692,"Lake",980.260009765625,14.5699996948242,6.59999990463257,15.4930002212524,47.5959991455078,88.4000015258789
"NLA12_WA-124",8442,"9/7/2012","XER",48.03662397,-118.8932554,25,746,13.8,20.5,41.84,18,19.2708373,0.534655,0,0,17.021482,0.770639,1.02023,14.8501479633,1339.55,889.0460156,729.72,77.506984,9.3429,"Lake",376.839996337891,14.4200000762939,3.27999997138977,17.5200000762939,26.0519998170435,31.0433336893717
"NLA12_WA-125",8182,"8/23/2012","WMT",47.13372828,-124.0473316,72,228,4.3,55.7,3.98,77.5,27.3884726333333,1.64864,0,2.036899,51.455689,3.76453,0.605168,26.97059927601,51.31,26.62370117,10.78,42.486936,8.4393,"Lake",2273.44995117188,14.8500003814697,6.13000011444092,13.9719999313354,67.6639992713928,244.953338623047
"NLA12_WA-126",7256,"7/19/2012","WMT",48.40619468,-117.180602,40,171,6.8,79,6.331428571,16.25,24.2973022833333,2.081419,0,0,86.6954,0.346216,3.07334,9.3028555815,1821.86,1338.94,1091.56,11.86321,12.7377,"Lake",1053.93005371094,11.4499998092651,0.129999995231628,13.3490003585815,64.9800006866455,103.640004475911
"NLA12_WA-129",1000113,"8/1/2012","WMT",46.15548587,-121.701039,85,35,7.5,58.2,1.858285714,53.75,29.57753915,2.29744,0,0,94.520548,0,0.24692,0.18443577789,1177.91,1115.15,1083.13,5.479452,0.1314,"Lake",2460.48999023438,11.4399995803833,2.04999995231628,13.1809999465942,46.2359992027283,299.600001017253
"NLA12_WA-131",1000134,"8/8/2012","XER",48.39574918,-120.1848543,95,1159,8.7,45.9,2.176,35,18.5774489,0.398853,0,3.674192,23.240372,2.390438,1.47243,135.807679644,1085.14,850.55,714.72,65.958389,2.0331,"Lake",456.079986572266,14.0699996948242,1.01999998092651,16.5799997329712,17.443999671936,44.4733346303304
"NLA12_WA-133",7956,"8/15/2012","WMT",48.56842531,-123.0735207,62,749,2.9,40.1,9.92,49.5,26.6304945166667,0.485372,3.668447,6.268865,76.433713,5.212445,1.96242,213.46904520201,273.13,113.2890039,49.06,4.56234,7.7526,"Lake",640.080017089844,14.0799999237061,6.05999994277954,14.0310001373291,23.6540001451969,68.6233329772949
"NLA12_WA-138",7055,"7/10/2012","WMT",47.59338259,-122.1245929,12,279,13.8,30.1,3.136,61.75,22.57180395,0.851218,0,62.5,2.597403,0,9.74257,11225.01666,121.29,87.035,77.64,0,0.5544,"Lake",1061.15002441406,15.5299997329712,6.71000003814697,16.0399997711182,42.8840008735657,109.42333094279
"NLA12_WA-141",7148,"7/11/2012","WMT",47.24381556,-122.757955,23,310,4.1,47.1,2.453333333,75.75,28.3624031,0.910809,1.105199,1.88293,56.651658,8.514122,2.99625,344.12421168996,83.27,33.89689941,10.11,11.051985,2.1987,"Lake",1178.68994140625,15.6099996566772,6.15999984741211,15.2549997329712,29.3560002923012,139.250002543132
"NLA12_WA-146",8291,"8/28/2012","WMT",46.42220235,-121.5971666,34,141,5.2,49.9,1.429333333,50.5,31.3520246,1.498239,0,2.029033,60.854503,0.511382,0.560545,4.42256073441,1750.1,1378.71,1019.98,36.324645,5.4558,"Lake",1660.97998046875,10.5600004196167,1.14999997615814,11.4339997291565,44.1240005970001,214.110000610352
"NLA12_WA-147",1000194,"8/7/2012","WMT",48.23081534,-119.7765868,41,456,7.5,56.9,1.385806452,67,29.2783482666667,0.381985,0,0.884481,19.699812,0,1.69382,14.24939719281,953.44,668.6710156,506.42,78.370411,3.3579,"Lake",334.290008544922,15.2200002670288,2.99000000953674,17.7170003890991,18.7219996809959,30.5833333333333
"NLA12_WA-151",8627,"9/18/2012","WMT",48.687922,-121.6679362,15,14,58.5,NA,0.652,3.5,39.34920635,2.17172,0,0.84201,56.469568,0.480687,0.26381,0.65152752444,3281.93,1101.75,177.7,22.04489,557.2026,"Lake",2557.01000976562,13.8999996185303,4.17999982833862,14.4870000839233,87.5259989738464,331.493326822917
"NLA12_WA-154",8782,"9/25/2012","WMT",46.83110249,-122.4473471,53,534,2.8,68.9,10.432,19.5,37.61008225,0.654295,0,0,81.666667,1.666667,4.50034,154.32325656501,187.35,164.3659961,148.86,7.5,0.108,"Lake",1018.11999511719,16.0699996948242,5.30999994277954,15.6520000457764,31.5259997367859,80.3133354187012
"NLA12_WA-157",6983,"7/4/2012","WMT",47.47102321,-123.1739311,25,99,1.4,55,1.744,36,34.3177330166667,1.72818,0,0,75.45063,5.256021,0.589325,4.82393148471,764.84,361.3189844,220.26,17.427022,11.2842,"Lake",2643.47998046875,15.6199998855591,5.21000003814697,15.1890001296997,45.7840001106262,286.620000203451
"NLA12_WA-159",8552,"9/13/2012","XER",46.62199741,-120.5560269,67,536,12.6,53.7,7.552,14.75,24.1491147833333,0.219543,7.757167,64.249579,1.349072,2.360877,4.02147,3232.17789359049,452.91,366.5830078,342.91,16.18887,0.5337,"Lake",247.380004882812,17.0799999237061,3.14000010490417,18.1290002822876,9.92600013762712,25.2366673151652
"NLA12_WI-101",1000023,"6/26/2012","TPL",42.96455549,-89.25380131,92,1060,9.5,NA,46.9,0.5,25.6660083833333,5.745989,53.199258,26.67984,5.62192,4.332406,4.10707,2306.83156551003,378.77,287.7880078,159.99,0.913282,909.9702,"Lake",904.659973144531,13.7799997329712,2.66000008583069,20.3770000457764,55.2740001678467,40.2399997711182
